1625637696339,12261,obstacle,[164 car],[17.8438 129.2500 -0.1633]
1625637696854,12311,obstacle,[112 person],[-10.9219 116.3750 0.1421]
1625637696854,12311,obstacle,[120 car],[-0.3826 91.1875 1.6016]
1625637696854,12311,obstacle,[164 car],[18.2812 129.0000 0.0091]
1625637697390,12361,obstacle,[112 person],[-5.9648 90.9375 1.0684]
1625637697390,12361,obstacle,[120 car],[1.9014 130.6250 1.1846]
1625637697390,12361,obstacle,[164 car],[18.3281 128.7500 -0.1095]
1625637697975,12411,obstacle,[112 person],[-15.5859 138.2500 -0.6934]
1625637697975,12411,obstacle,[120 car],[0.8115 106.7500 1.4443]
1625637697975,12411,obstacle,[164 car],[18.4219 128.3750 -0.1794]
1625637697975,12411,obstacle,[174 car],[17.1562 128.2500 -0.4080]
1625637698465,12461,obstacle,[112 person],[-6.0273 91.0000 1.0498]
1625637698466,12461,obstacle,[120 car],[2.1348 131.3750 1.1846]
1625637698466,12461,obstacle,[164 car],[19.0938 129.2500 -0.1008]
1625637698466,12461,obstacle,[174 car],[17.0625 127.3750 -0.3794]
1625637698983,12511,obstacle,[112 person],[-17.2344 139.0000 -0.8076]
1625637698984,12511,obstacle,[120 car],[1.7559 130.8750 1.1904]
1625637698984,12511,obstacle,[164 car],[18.7500 128.7500 -0.0859]
1625637698984,12511,obstacle,[174 car],[17.3906 128.6250 -0.4287]
1625637699442,12561,obstacle,[112 person],[-6.3789 90.8750 0.9839]
1625637699442,12561,obstacle,[120 car],[1.5410 131.2500 1.2471]
1625637699442,12561,obstacle,[164 car],[18.7656 127.8750 -0.1100]
1625637699993,12611,obstacle,[112 person],[-17.1406 137.2500 -1.2754]
1625637699993,12611,obstacle,[120 car],[2.2441 131.6250 1.1924]
1625637699994,12611,obstacle,[164 car],[20.3281 128.6250 -0.0746]
1625637700491,12661,obstacle,[112 person],[-13.6406 120.8750 -0.5151]
1625637700491,12661,obstacle,[120 car],[2.1445 129.5000 1.0977]
1625637700491,12661,obstacle,[164 car],[20.8281 128.7500 -0.2224]
1625637700918,12711,obstacle,[112 person],[-13.5625 117.8125 -0.3896]
1625637700918,12711,obstacle,[120 car],[1.5547 130.8750 1.0264]
1625637700918,12711,obstacle,[164 car],[20.3594 128.2500 -0.2068]
1625637701354,12761,obstacle,[112 person],[-19.2969 137.5000 -1.1953]
1625637701354,12761,obstacle,[120 car],[1.3418 130.8750 1.0908]
1625637701354,12761,obstacle,[164 car],[20.5781 128.5000 -0.1465]
1625637701823,12811,obstacle,[112 person],[-14.2344 117.3125 -0.2808]
1625637701823,12811,obstacle,[120 car],[1.2588 131.0000 1.1504]
1625637701823,12811,obstacle,[164 car],[22.0000 137.5000 -0.7773]
1625637702249,12861,obstacle,[112 person],[-20.2031 136.7500 -0.9927]
1625637702250,12861,obstacle,[120 car],[1.3721 130.8750 1.2158]
1625637702250,12861,obstacle,[164 car],[18.1094 128.1250 -0.4348]
1625637702685,12911,obstacle,[112 person],[-20.1250 134.8750 -0.9634]
1625637702685,12911,obstacle,[120 car],[1.5088 131.0000 1.2197]
1625637702685,12911,obstacle,[164 car],[22.1406 132.1250 -0.6938]
1625637703133,12961,obstacle,[112 person],[-15.1406 117.3125 -0.3225]
1625637703133,12961,obstacle,[120 car],[1.6006 130.8750 1.2246]
1625637703134,12961,obstacle,[164 car],[21.4531 128.6250 -0.5811]
1625637703614,13011,obstacle,[112 person],[-21.9844 137.2500 -1.6719]
1625637703614,13011,obstacle,[120 car],[1.4219 129.5000 1.2432]
1625637703614,13011,obstacle,[164 car],[22.1094 129.7500 -0.7202]
1625637704072,13061,obstacle,[112 person],[-22.7188 137.7500 -2.0117]
1625637704073,13061,obstacle,[120 car],[1.5605 128.7500 1.2021]
1625637704073,13061,obstacle,[164 car],[21.9375 129.2500 -0.7290]
1625637704522,13111,obstacle,[112 person],[-23.0312 137.0000 -2.0664]
1625637704522,13111,obstacle,[120 car],[0.2159 106.5625 1.4951]
1625637704522,13111,obstacle,[164 car],[21.9375 128.5000 -0.6235]
1625637704977,13161,obstacle,[112 person],[-23.3594 136.7500 -2.1035]
1625637704977,13161,obstacle,[120 car],[1.9697 131.0000 1.2412]
1625637704977,13161,obstacle,[164 car],[23.5312 131.2500 -0.6655]
1625637704978,13161,obstacle,[219 car],[7.7852 132.0000 0.8462]
1625637705454,13211,obstacle,[112 person],[-24.0000 136.1250 -2.3496]
1625637705454,13211,obstacle,[120 car],[0.4172 106.6875 1.4717]
1625637705454,13211,obstacle,[164 car],[23.1562 129.2500 -0.6143]
1625637705454,13211,obstacle,[219 car],[6.8945 127.3125 0.9326]
1625637705902,13261,obstacle,[112 person],[-24.4219 135.2500 -2.4453]
1625637705902,13261,obstacle,[120 car],[1.9766 130.7500 1.1406]
1625637705902,13261,obstacle,[164 car],[24.7812 131.8750 -0.7197]
1625637705902,13261,obstacle,[219 car],[7.2266 128.7500 0.9634]
1625637706353,13311,obstacle,[112 person],[-25.0312 135.1250 -2.5449]
1625637706353,13311,obstacle,[120 car],[2.0742 130.5000 1.2031]
1625637706353,13311,obstacle,[164 car],[24.7500 131.0000 -0.7612]
1625637706353,13311,obstacle,[219 car],[7.6562 130.8750 0.9917]
1625637706816,13361,obstacle,[112 person],[-14.0859 106.6875 -0.5254]
1625637706816,13361,obstacle,[120 car],[2.0820 131.0000 1.1992]
1625637706816,13361,obstacle,[164 car],[23.5312 128.1250 -0.7178]
1625637706816,13361,obstacle,[219 car],[7.5000 129.6250 0.9087]
1625637707279,13411,obstacle,[112 person],[-14.9922 107.8125 -0.6816]
1625637707279,13411,obstacle,[120 car],[1.2881 120.8125 1.2783]
1625637707279,13411,obstacle,[164 car],[24.1562 128.7500 -0.7354]
1625637707279,13411,obstacle,[219 car],[7.3555 129.0000 0.8730]
1625637707788,13461,obstacle,[112 person],[-14.3984 105.6875 -0.6348]
1625637707788,13461,obstacle,[120 car],[2.0625 131.6250 1.1455]
1625637707789,13461,obstacle,[164 car],[24.9219 129.2500 -0.8354]
1625637707789,13461,obstacle,[219 car],[7.9883 131.6250 0.8330]
1625637708278,13511,obstacle,[112 person],[-21.2031 119.0625 -2.1035]
1625637708278,13511,obstacle,[120 car],[2.1387 131.5000 1.0977]
1625637708278,13511,obstacle,[164 car],[25.1250 128.7500 -0.8447]
1625637708278,13511,obstacle,[219 car],[8.0625 131.8750 0.8335]
1625637708790,13561,obstacle,[112 person],[-13.9219 102.5625 -0.7329]
1625637708790,13561,obstacle,[120 car],[2.0723 131.3750 1.1035]
1625637708790,13561,obstacle,[164 car],[25.4219 128.7500 -0.8291]
1625637708790,13561,obstacle,[219 car],[7.5625 131.1250 0.8525]
1625637709268,13611,obstacle,[112 person],[-14.3359 102.5625 -0.9312]
1625637709268,13611,obstacle,[120 car],[0.3479 106.5625 1.4219]
1625637709268,13611,obstacle,[164 car],[25.4219 128.0000 -0.8584]
1625637709268,13611,obstacle,[219 car],[7.8398 131.2500 0.8086]
1625637709818,13661,obstacle,[112 person],[-14.9688 102.4375 -0.9736]
1625637709818,13661,obstacle,[120 car],[0.3083 106.4375 1.4561]
